task_id,expected_segment_count,returned_segment_count,completed_segment_count,complete,original_entry_time_tth_seconds,java_release_time_tth_seconds,scheduled_pre_release_wait_seconds,source_wait_seconds,network_time_seconds,total_system_time_seconds,observed_original_entry_seconds,observed_java_release_seconds,observed_source_wait_seconds,observed_network_time_seconds
174,2,2,2,True,7892.495939999997,267.2039999999979,7625.291939999999,7.25,259.9539999999979,7892.495939999997,7892.495939999997,267.2039999999979,7.25,259.9539999999979
175,2,2,2,True,11763.032790000001,241.63728000000083,11521.39551,0.25,241.38728000000083,11763.032790000001,11763.032790000001,241.63728000000083,0.25,241.38728000000083
176,2,2,2,True,8472.103029999998,252.10399999999754,8219.99903,2.75,249.35399999999754,8472.103029999998,8472.103029999998,252.10399999999754,2.75,249.35399999999754
177,2,2,2,True,8167.899520000001,249.15400000000045,7918.74552,5.0,244.15400000000045,8167.899520000001,8167.899520000001,249.15400000000045,5.0,244.15400000000045
178,2,2,2,True,8469.636479999996,252.30399999999645,8217.33248,3.0,249.30399999999645,8469.636479999996,8469.636479999996,252.30399999999645,3.0,249.30399999999645
179,2,2,2,True,9956.316190000001,240.25400000000081,9716.06219,1.25,239.00400000000081,9956.316190000001,9956.316190000001,240.25400000000081,1.25,239.00400000000081
180,2,2,2,True,5491.517589999998,276.9539999999979,5214.56359,9.5,267.4539999999979,5491.517589999998,5491.517589999998,276.9539999999979,9.5,267.4539999999979
181,2,2,2,True,7257.96623,244.5540000000001,7013.41223,3.5,241.0540000000001,7257.96623,7257.96623,244.5540000000001,3.5,241.0540000000001
182,2,2,2,True,7865.17618,254.65400000000045,7610.52218,7.5,247.15400000000045,7865.17618,7865.17618,254.65400000000045,7.5,247.15400000000045
183,2,2,2,True,11746.10952,238.25400000000081,11507.85552,0.5,237.75400000000081,11746.10952,11746.10952,238.25400000000081,0.5,237.75400000000081
184,2,2,2,True,9587.788509999998,206.40399999999863,9381.38451,3.25,203.15399999999863,9587.788509999998,9587.788509999998,206.40399999999863,3.25,203.15399999999863
185,2,2,2,True,7177.515759999998,206.80399999999827,6970.71176,3.75,203.05399999999827,7177.515759999998,7177.515759999998,206.80399999999827,3.75,203.05399999999827
186,2,2,2,True,8411.11418,240.5540000000001,8170.56018,3.25,237.3040000000001,8411.11418,8411.11418,240.5540000000001,3.25,237.3040000000001
187,2,2,2,True,10805.466190000001,237.40400000000045,10568.06219,1.0,236.40400000000045,10805.466190000001,10805.466190000001,237.40400000000045,1.0,236.40400000000045
188,2,2,2,True,10203.749510000001,241.00400000000081,9962.74551,1.5,239.50400000000081,10203.749510000001,10203.749510000001,241.00400000000081,1.5,239.50400000000081
189,2,2,2,True,8399.44752,239.5540000000001,8159.89352,3.5,236.0540000000001,8399.44752,8399.44752,239.5540000000001,3.5,236.0540000000001
190,2,2,2,True,9602.1329,247.40400000000045,9354.7289,3.5,243.90400000000045,9602.1329,9602.1329,247.40400000000045,3.5,243.90400000000045
191,2,2,2,True,9536.22045,251.00400000000081,9285.21645,3.75,247.25400000000081,9536.22045,9536.22045,251.00400000000081,3.75,247.25400000000081
192,2,2,2,True,9531.383619999997,258.85399999999754,9272.52962,4.0,254.85399999999754,9531.383619999997,9531.383619999997,258.85399999999754,4.0,254.85399999999754
193,2,2,2,True,6361.9469199999985,239.7039999999979,6122.242920000001,3.0,236.7039999999979,6361.9469199999985,6361.9469199999985,239.7039999999979,3.0,236.7039999999979
194,2,2,2,True,6357.844989999998,240.7039999999979,6117.14099,3.25,237.4539999999979,6357.844989999998,6357.844989999998,240.7039999999979,3.25,237.4539999999979
195,2,2,2,True,6366.561729999998,254.75399999999718,6111.80773,3.5,251.25399999999718,6366.561729999998,6366.561729999998,254.75399999999718,3.5,251.25399999999718
196,2,2,2,True,6362.472659999998,255.75399999999718,6106.71866,3.75,252.00399999999718,6362.472659999998,6362.472659999998,255.75399999999718,3.75,252.00399999999718
197,2,2,2,True,6344.046919999997,242.2039999999979,6101.842919999999,4.0,238.2039999999979,6344.046919999997,6344.046919999997,242.2039999999979,4.0,238.2039999999979
198,2,2,2,True,6339.944989999998,243.2039999999979,6096.74099,4.25,238.9539999999979,6339.944989999998,6339.944989999998,243.2039999999979,4.25,238.9539999999979
199,2,2,2,True,6262.679549999997,244.2039999999979,6018.475549999999,4.5,239.7039999999979,6262.679549999997,6262.679549999997,244.2039999999979,4.5,239.7039999999979
200,2,2,2,True,6271.358209999997,258.2539999999972,6013.1042099999995,4.75,253.50399999999718,6271.358209999997,6271.358209999997,258.2539999999972,4.75,253.50399999999718
201,2,2,2,True,6199.6415499999985,245.2039999999979,5954.437550000001,5.0,240.2039999999979,6199.6415499999985,6199.6415499999985,245.2039999999979,5.0,240.2039999999979
202,2,2,2,True,4930.052059999998,222.7039999999979,4707.34806,9.75,212.9539999999979,4930.052059999998,4930.052059999998,222.7039999999979,9.75,212.9539999999979
203,2,2,2,True,9949.187729999998,193.00399999999718,9756.18373,0.5,192.50399999999718,9949.187729999998,9949.187729999998,193.00399999999718,0.5,192.50399999999718
204,2,2,2,True,7269.171049999999,215.65399999999863,7053.51705,7.75,207.90399999999863,7269.171049999999,7269.171049999999,215.65399999999863,7.75,207.90399999999863
205,2,2,2,True,4875.070379999997,224.30399999999827,4650.766379999999,10.0,214.30399999999827,4875.070379999997,4875.070379999997,224.30399999999827,10.0,214.30399999999827
206,2,2,2,True,4868.888429999997,223.50399999999718,4645.38443,10.25,213.25399999999718,4868.888429999997,4868.888429999997,223.50399999999718,10.25,213.25399999999718
207,2,2,2,True,11770.439940000002,226.2752100000016,11544.16473,0.0,226.2752100000016,11770.439940000002,11770.439940000002,226.2752100000016,0.0,226.2752100000016
208,2,2,2,True,4870.615869999998,227.90399999999863,4642.711869999999,10.5,217.40399999999863,4870.615869999998,4870.615869999998,227.90399999999863,10.5,217.40399999999863
209,2,2,2,True,11202.7516,261.0060400000002,10941.74556,0.75,260.2560400000002,11202.7516,11202.7516,261.0060400000002,0.75,260.2560400000002
210,2,2,2,True,6099.386479999996,258.05399999999645,5841.332479999999,5.25,252.80399999999645,6099.386479999996,6099.386479999996,258.05399999999645,5.25,252.80399999999645
211,2,2,2,True,4869.382309999999,229.33721999999943,4640.04509,10.75,218.58721999999943,4869.382309999999,4869.382309999999,229.33721999999943,10.75,218.58721999999943
212,2,2,2,True,9093.331520000002,254.15334000000075,8839.17818,4.25,249.90334000000075,9093.331520000002,9093.331520000002,254.15334000000075,4.25,249.90334000000075
213,2,2,2,True,4920.869809999998,282.2039999999979,4638.66581,11.0,271.2039999999979,4920.869809999998,4920.869809999998,282.2039999999979,11.0,271.2039999999979
214,2,2,2,True,5736.382439999998,199.00399999999718,5537.37844,2.0,197.00399999999718,5736.382439999998,5736.382439999998,199.00399999999718,2.0,197.00399999999718
215,2,2,2,True,10883.942169999998,247.91517999999814,10636.02699,0.25,247.66517999999814,10883.942169999998,10883.942169999998,247.91517999999814,0.25,247.66517999999814
216,2,2,2,True,9681.78454,247.33284000000094,9434.4517,1.75,245.58284000000094,9681.78454,9681.78454,247.33284000000094,1.75,245.58284000000094
217,2,2,2,True,11179.664219999997,246.30399999999645,10933.36022,1.0,245.30399999999645,11179.664219999997,11179.664219999997,246.30399999999645,1.0,245.30399999999645
218,2,2,2,True,4861.948979999999,229.90399999999863,4632.044980000001,11.25,218.65399999999863,4861.948979999999,4861.948979999999,229.90399999999863,11.25,218.65399999999863
219,2,2,2,True,7576.63284,245.5540000000001,7331.07884,5.25,240.3040000000001,7576.63284,7576.63284,245.5540000000001,5.25,240.3040000000001
220,2,2,2,True,9683.013239999998,252.4539999999979,9430.55924,2.0,250.4539999999979,9683.013239999998,9683.013239999998,252.4539999999979,2.0,250.4539999999979
221,2,2,2,True,9671.92686,243.40400000000045,9428.52286,2.25,241.15400000000045,9671.92686,9671.92686,243.40400000000045,2.25,241.15400000000045
222,2,2,2,True,10877.538459999996,249.64160999999694,10627.89685,0.5,249.14160999999694,10877.538459999996,10877.538459999996,249.64160999999694,0.5,249.14160999999694
223,2,2,2,True,7584.82192,258.6162000000004,7326.20572,5.5,253.1162000000004,7584.82192,7584.82192,258.6162000000004,5.5,253.1162000000004
224,2,2,2,True,7585.914429999997,260.55399999999645,7325.360430000001,5.75,254.80399999999645,7585.914429999997,7585.914429999997,260.55399999999645,5.75,254.80399999999645
225,2,2,2,True,4851.831089999998,227.50399999999718,4624.327090000001,11.5,216.00399999999718,4851.831089999998,4851.831089999998,227.50399999999718,11.5,216.00399999999718
226,2,2,2,True,8476.804119999997,254.24053999999705,8222.56358,1.0,253.24053999999705,8476.804119999997,8476.804119999997,254.24053999999705,1.0,253.24053999999705
227,2,2,2,True,7582.381039999998,262.35399999999754,7320.027040000001,6.0,256.35399999999754,7582.381039999998,7582.381039999998,262.35399999999754,6.0,256.35399999999754
228,2,2,2,True,8466.029759999996,248.80399999999645,8217.22576,1.25,247.55399999999645,8466.029759999996,8466.029759999996,248.80399999999645,1.25,247.55399999999645
229,2,2,2,True,6061.69752,245.8040000000001,5815.89352,5.5,240.3040000000001,6061.69752,6061.69752,245.8040000000001,5.5,240.3040000000001
230,2,2,2,True,7283.267559999998,268.7039999999979,7014.5635600000005,8.0,260.7039999999979,7283.267559999998,7283.267559999998,268.7039999999979,8.0,260.7039999999979
231,2,2,2,True,7270.842850000001,257.65400000000045,7013.1888500000005,8.25,249.40400000000045,7270.842850000001,7270.842850000001,257.65400000000045,8.25,249.40400000000045
232,2,2,2,True,7279.996619999998,268.10399999999754,7011.8926200000005,8.5,259.60399999999754,7279.996619999998,7279.996619999998,268.10399999999754,8.5,259.60399999999754
233,2,2,2,True,7270.776180000001,260.2540000000008,7010.52218,8.75,251.50400000000081,7270.776180000001,7270.776180000001,260.2540000000008,8.75,251.50400000000081
234,2,2,2,True,6055.247600000002,247.354040000002,5807.89356,5.75,241.604040000002,6055.247600000002,6055.247600000002,247.354040000002,5.75,241.604040000002
235,2,2,2,True,11143.06593,237.65400000000045,10905.41193,1.25,236.40400000000045,11143.06593,11143.06593,237.65400000000045,1.25,236.40400000000045
236,2,2,2,True,7485.958559999999,209.80399999999827,7276.154560000001,6.25,203.55399999999827,7485.958559999999,7485.958559999999,209.80399999999827,6.25,203.55399999999827
237,2,2,2,True,9563.521049999998,198.00399999999718,9365.51705,2.5,195.50399999999718,9563.521049999998,9563.521049999998,198.00399999999718,2.5,195.50399999999718
238,2,2,2,True,4839.1173999999955,280.55399999999645,4558.563399999999,12.25,268.30399999999645,4839.1173999999955,4839.1173999999955,280.55399999999645,12.25,268.30399999999645
239,2,2,2,True,9610.453239999997,254.4539999999979,9355.99924,2.75,251.7039999999979,9610.453239999997,9610.453239999997,254.4539999999979,2.75,251.7039999999979
240,2,2,2,True,10695.99011,192.3040000000001,10503.68611,0.75,191.5540000000001,10695.99011,10695.99011,192.3040000000001,0.75,191.5540000000001
241,2,2,2,True,7111.983729999998,218.65399999999863,6893.3297299999995,9.0,209.65399999999863,7111.983729999998,7111.983729999998,218.65399999999863,9.0,209.65399999999863
242,2,2,2,True,7138.204970000001,263.2540000000008,6874.95097,9.25,254.00400000000081,7138.204970000001,7138.204970000001,263.2540000000008,9.25,254.00400000000081
243,2,2,2,True,9763.678369999998,194.80399999999827,9568.87437,0.75,194.05399999999827,9763.678369999998,9763.678369999998,194.80399999999827,0.75,194.05399999999827
244,2,2,2,True,6369.211729999997,247.2039999999979,6122.007729999999,4.0,243.2039999999979,6369.211729999997,6369.211729999997,247.2039999999979,4.0,243.2039999999979
245,2,2,2,True,6365.122659999997,248.2039999999979,6116.918659999999,4.25,243.9539999999979,6365.122659999997,6365.122659999997,248.2039999999979,4.25,243.9539999999979
246,2,2,2,True,6322.246919999998,210.2039999999979,6112.04292,4.5,205.7039999999979,6322.246919999998,6322.246919999998,210.2039999999979,4.5,205.7039999999979
247,2,2,2,True,6318.144989999997,211.2039999999979,6106.940989999999,4.75,206.4539999999979,6318.144989999997,6318.144989999997,211.2039999999979,4.75,206.4539999999979
248,2,2,2,True,6352.811729999998,251.2039999999979,6101.60773,5.0,246.2039999999979,6352.811729999998,6352.811729999998,251.2039999999979,5.0,246.2039999999979
249,2,2,2,True,6348.722659999998,252.2039999999979,6096.51866,5.25,246.9539999999979,6348.722659999998,6348.722659999998,252.2039999999979,5.25,246.9539999999979
250,2,2,2,True,6573.894979999997,196.2039999999979,6377.690979999999,1.0,195.2039999999979,6573.894979999997,6573.894979999997,196.2039999999979,1.0,195.2039999999979
251,2,2,2,True,6569.804809999998,197.2039999999979,6372.60081,1.25,195.9539999999979,6569.804809999998,6569.804809999998,197.2039999999979,1.25,195.9539999999979
252,2,2,2,True,6281.915949999999,214.2039999999979,6067.711950000001,5.5,208.7039999999979,6281.915949999999,6281.915949999999,214.2039999999979,5.5,208.7039999999979
253,2,2,2,True,6277.795559999999,215.2039999999979,6062.591560000001,5.75,209.4539999999979,6277.795559999999,6277.795559999999,215.2039999999979,5.75,209.4539999999979
254,2,2,2,True,6248.012869999999,216.2039999999979,6031.808870000001,6.0,210.2039999999979,6248.012869999999,6248.012869999999,216.2039999999979,6.0,210.2039999999979
255,2,2,2,True,6238.346219999998,217.2039999999979,6021.14222,6.25,210.9539999999979,6238.346219999998,6238.346219999998,217.2039999999979,6.25,210.9539999999979
