cell_id,family,map,load_factor,speed_mps,scenario_index,seed,method,output_dir,spec_sha256,runner_sha256,cell_state,runner_status,normalized_status,error,full_population_complete,terminal_result_accepted,postprocessing_pending,TH,completion_rate,success_std_rate,success_paper_literal_rate,tht_D_min_seconds,tht_D_mean_seconds,tht_D_max_seconds,tht_native_min_seconds,tht_native_mean_seconds,tht_native_max_seconds,normalized_path,runner_status_path,workload_identity_sha256,raw_sha256,canonical_sha256,map_sha256,input_signature_sha256,raw_bag_count,segment_count,horizon_seconds,initial_failed_edge_count,affected_edge_count,affected_edges_json,fault_mapping_sha256,runner_status_sha256,normalized_sha256,binary_sha256,unfinished_raw_bag_count,completed_segment_count,active_inflight_grants_at_horizon,all_returned_native_fields_preserved,decision_trace_truncated,event_trace_truncated,full_lifecycle_trace_proof_claimed,merge_grant_lifecycle_complete,merge_grant_lifecycle_dropped_count,merge_grant_lifecycle_stored_count,merge_grant_structural_integrity_pass,native_active_state_integrity_pass,native_full_protocol_integrity_pass,pending_requests_at_horizon,short_history_is_full_path,terminal_state_quiescent,native_wall_seconds,orchestration_status,orchestration_record_path,orchestration_record_sha256,orchestration_wall_seconds,source_sha256,class_sha256
b_map2_1x_v3p0_s333667_q00_tarau,base,map2,1.0,3.0,0,333667,TARAU_DISTRIBUTED_2010_ADAPTED_ROUTE_ONLY,C:\PROGRAMING\czr005\.feng_cie_dh_worktree\outputs\runtime\feng_paper_suite_20260907\cells\b_map2_1x_v3p0_s333667_q00_tarau,edf64863819e27a4484beec75210f924bfba5e14ff4fe391799db3b0e6addcc8,7bc4b52cc93ef08c3daf5f341fc915ec0db5b1226a14d76c332614cc4ee350ef,COMPLETE,COMPLETE,COMPLETE,NA,True,True,False,28506,1.0,1.0,0.43306672279520103,158.33433333332505,214.74282766890923,600.4558033333233,158.33433333332505,206.12038853328866,523.7058033333233,C:\PROGRAMING\czr005\.feng_cie_dh_worktree\outputs\runtime\feng_paper_suite_20260907\cells\b_map2_1x_v3p0_s333667_q00_tarau\normalized_result.json,C:\PROGRAMING\czr005\.feng_cie_dh_worktree\outputs\runtime\feng_paper_suite_20260907\cells\b_map2_1x_v3p0_s333667_q00_tarau\runner_status.json,a6c1d72da21f8d9c5ac09658d778e985d8870c94f3170b336be99eac897cc4c1,7708b1edbf5461bb673b0a65c8a49f59f9b6b9c765b710c65ebf448e1fee7689,888c45fb38981d5be3c1a5a488ef5fe0c56aca9ce5d0d38d7edd1333fcf98f57,55f578cb4b8fcc61f5b13963fcb8546aca91e517ea6f8ff4a7361670f1b03f8f,45c4b54e51e58d18f9a89cbbaa606105e40a0d99904a45210a01f824c5ff3126,28506,43601,98259,0,0,[],NA,2daa21f779347ca79f978a054bf6a065364ed14be6c6068c24886bef6d8f2cac,936b348ba7e618ec4c169cc28b6989da14e4e07e007968402593ee314e30e78f,38b07ddfbc661c5243ab62a4963d84514405a87b11afa41538a94a42d2665b20,0,43601,0,True,True,True,False,False,647598,133057,True,True,False,0,False,True,24.712869599927217,COMPLETE,C:\PROGRAMING\czr005\.feng_cie_dh_worktree\outputs\runtime\feng_paper_suite_20260907\orchestration\20260907T103503Z_c3cdea603a\cells\b_map2_1x_v3p0_s333667_q00_tarau\status.json,8045933465cc3b9f4e4a4a24cd7d5f703263bfadf21ecbfb1780aa2e90e303d5,67.60003852844238,,
b_map2_2x_v1p5_s104729_q00_g31,base,map2,2.0,1.5,0,104729,G31_S4_ADVERTISED_FAULT_REPAIR_V1,C:\PROGRAMING\czr005\.feng_cie_dh_worktree\outputs\runtime\feng_paper_suite_20260907\cells\b_map2_2x_v1p5_s104729_q00_g31,b35db773ad61dc26765de62d03164c4d3940f7e251c320b6ba1a72c41a4e515c,7bc4b52cc93ef08c3daf5f341fc915ec0db5b1226a14d76c332614cc4ee350ef,COMPLETE,COMPLETE,COMPLETE,NA,True,True,False,57012,1.0,0.9964568862695573,0.4028800954185084,305.3343333333178,695.176948077949,5839.490616666677,305.3343333333178,685.2487419790575,5797.168400000013,C:\PROGRAMING\czr005\.feng_cie_dh_worktree\outputs\runtime\feng_paper_suite_20260907\cells\b_map2_2x_v1p5_s104729_q00_g31\normalized_result.json,C:\PROGRAMING\czr005\.feng_cie_dh_worktree\outputs\runtime\feng_paper_suite_20260907\cells\b_map2_2x_v1p5_s104729_q00_g31\runner_status.json,907ad7e95271dd644f043988f38112298c9d9c794a36fcbe210e5f00cc854cf5,b7214d7d36b71d89927f16946887a4058f207c8cc44583e92349b2ae1790da7a,8d2a6bcb56ba0b8bb95330445a4cd3ac823a783ef7277d280deae05b6f52d436,55f578cb4b8fcc61f5b13963fcb8546aca91e517ea6f8ff4a7361670f1b03f8f,497915d913f4dd1a330c7161f3b0e08cdea8a354d74be7366463bd5c4f36ec62,57012,87205,98259,0,0,[],NA,243625f1f0a1bac42924a41dcf8859914e8e2c9cbe169091b0e756d1874a7ad7,09b09437b868fb99eca5d83f26d11a31ecb1530d37cf14c37e693e5ff2effd17,38b07ddfbc661c5243ab62a4963d84514405a87b11afa41538a94a42d2665b20,0,87205,0,True,True,True,False,False,1388052,160783,True,True,False,0,False,True,71.54310379992239,COMPLETE,C:\PROGRAMING\czr005\.feng_cie_dh_worktree\outputs\runtime\feng_paper_suite_20260907\orchestration\20260907T103503Z_c3cdea603a\cells\b_map2_2x_v1p5_s104729_q00_g31\status.json,bbfa8269eeb959bfbcb656503dba6c54f62cc39f1147111cd2cc7c499d53bc10,136.64386367797852,,
b_map2_2x_v1p5_s104729_q00_hca,base,map2,2.0,1.5,0,104729,HCA_TIME_LABEL_REPAIR_V3,C:\PROGRAMING\czr005\.feng_cie_dh_worktree\outputs\runtime\feng_paper_suite_20260907\cells\b_map2_2x_v1p5_s104729_q00_hca,0b998046b406d396304231f99c2e42dadb1da9b1a165634654466bad3a6ac581,808e8605020dbb5459801643048f2b741849eb0f8c2c420253b27d8bc666873e,COMPLETE,complete,COMPLETE,NA,True,True,False,57012,1.0,0.449992983933207,0.27592436679997195,306.15462000000116,6210.499954853469,31588.52931,306.0,398.45215042447205,581.0,C:\PROGRAMING\czr005\.feng_cie_dh_worktree\outputs\runtime\feng_paper_suite_20260907\cells\b_map2_2x_v1p5_s104729_q00_hca\normalized_result.json,C:\PROGRAMING\czr005\.feng_cie_dh_worktree\outputs\runtime\feng_paper_suite_20260907\cells\b_map2_2x_v1p5_s104729_q00_hca\runner_status.json,907ad7e95271dd644f043988f38112298c9d9c794a36fcbe210e5f00cc854cf5,b7214d7d36b71d89927f16946887a4058f207c8cc44583e92349b2ae1790da7a,8d2a6bcb56ba0b8bb95330445a4cd3ac823a783ef7277d280deae05b6f52d436,55f578cb4b8fcc61f5b13963fcb8546aca91e517ea6f8ff4a7361670f1b03f8f,497915d913f4dd1a330c7161f3b0e08cdea8a354d74be7366463bd5c4f36ec62,57012,87205,98259,0,0,[],NA,4b890e03a6c2f49aeb91aaf19db9d3e9a056650851d03549b3c7b534f7281eca,4f041c7e984640074e0012cd81964adad06e8de3babe08db0b52687d86e26dd3,,0,87205,,,,,,,,,,,,,,,421.74427970009856,COMPLETE,C:\PROGRAMING\czr005\.feng_cie_dh_worktree\outputs\runtime\feng_paper_suite_20260907\orchestration\20260907T103503Z_c3cdea603a\cells\b_map2_2x_v1p5_s104729_q00_hca\status.json,7fc01295b5b81c97283e6f060bc7fea78690ae4f5ed7cdf5851bd6d5bc6007ca,559.4290494918823,158ff68f987b8ad675770492e4b6b728947b0a6451c0ba418a024ccffc09d696,c9ced3952ef04ca2515979c936931f88da3dc43eee02a7daac9f582126a5310a
b_map2_2x_v1p5_s104729_q00_dh,base,map2,2.0,1.5,0,104729,FENG_DH_PAPER_SUITE_V6,C:\PROGRAMING\czr005\.feng_cie_dh_worktree\outputs\runtime\feng_paper_suite_20260907\cells\b_map2_2x_v1p5_s104729_q00_dh,0c2907b868a2aa16d52cf238cc8d2b32f3eff67e7140cda3cacb46bfcf5e40b1,9c93676560b72984c630bd74c23a6e6f6e6114907a79977d06c1853d23f5d290,COMPLETE,COMPLETE,COMPLETE,NA,False,True,False,48153,0.8446116607030099,0.3258787623658177,0.1944502911667719,NA,NA,NA,NA,NA,NA,C:\PROGRAMING\czr005\.feng_cie_dh_worktree\outputs\runtime\feng_paper_suite_20260907\cells\b_map2_2x_v1p5_s104729_q00_dh\normalized_result.json,C:\PROGRAMING\czr005\.feng_cie_dh_worktree\outputs\runtime\feng_paper_suite_20260907\cells\b_map2_2x_v1p5_s104729_q00_dh\runner_status.json,907ad7e95271dd644f043988f38112298c9d9c794a36fcbe210e5f00cc854cf5,b7214d7d36b71d89927f16946887a4058f207c8cc44583e92349b2ae1790da7a,8d2a6bcb56ba0b8bb95330445a4cd3ac823a783ef7277d280deae05b6f52d436,55f578cb4b8fcc61f5b13963fcb8546aca91e517ea6f8ff4a7361670f1b03f8f,497915d913f4dd1a330c7161f3b0e08cdea8a354d74be7366463bd5c4f36ec62,57012,87205,98259,0,0,[],NA,b5842d7df960fc8abf9d4e97789bc36b72117a1ef0fa7488d73a0e35cfa8c3ee,383e41e7a8ef5d9b73f1308dfe0b5f32f2ccdcc3395736e58d993160bdd8891a,,8859,78346,,,,,,,,,,,,,,,2889.0231783390045,COMPLETE,C:\PROGRAMING\czr005\.feng_cie_dh_worktree\outputs\runtime\feng_paper_suite_20260907\orchestration\20260907T103503Z_c3cdea603a\cells\b_map2_2x_v1p5_s104729_q00_dh\status.json,2f731f3555fc71885b1e90d81cfef454802f83ad0d65000976fbc92389afd806,2907.7086243629456,,
b_map2_2x_v1p5_s104729_q00_tarau,base,map2,2.0,1.5,0,104729,TARAU_DISTRIBUTED_2010_ADAPTED_ROUTE_ONLY,C:\PROGRAMING\czr005\.feng_cie_dh_worktree\outputs\runtime\feng_paper_suite_20260907\cells\b_map2_2x_v1p5_s104729_q00_tarau,107df0b932aa935066a3e82df68e0bf84395d2137e6b709f4c111abba00d51c8,7bc4b52cc93ef08c3daf5f341fc915ec0db5b1226a14d76c332614cc4ee350ef,COMPLETE,COMPLETE,COMPLETE,NA,True,True,False,57012,1.0,1.0,0.40803690451133096,305.3343333333178,530.7828003209269,3152.159660000012,305.3343333333178,520.8545942220354,3092.2776366666767,C:\PROGRAMING\czr005\.feng_cie_dh_worktree\outputs\runtime\feng_paper_suite_20260907\cells\b_map2_2x_v1p5_s104729_q00_tarau\normalized_result.json,C:\PROGRAMING\czr005\.feng_cie_dh_worktree\outputs\runtime\feng_paper_suite_20260907\cells\b_map2_2x_v1p5_s104729_q00_tarau\runner_status.json,907ad7e95271dd644f043988f38112298c9d9c794a36fcbe210e5f00cc854cf5,b7214d7d36b71d89927f16946887a4058f207c8cc44583e92349b2ae1790da7a,8d2a6bcb56ba0b8bb95330445a4cd3ac823a783ef7277d280deae05b6f52d436,55f578cb4b8fcc61f5b13963fcb8546aca91e517ea6f8ff4a7361670f1b03f8f,497915d913f4dd1a330c7161f3b0e08cdea8a354d74be7366463bd5c4f36ec62,57012,87205,98259,0,0,[],NA,15bfe5a45e6e80f01b68bce34be93d4d6a70fc15e8fa20dab0bcd73dd1a0841d,b7b119a7eff76a27cd32e73f97051b46d36e5a85d940864b3a71eb57524491b0,38b07ddfbc661c5243ab62a4963d84514405a87b11afa41538a94a42d2665b20,0,87205,0,True,True,True,False,False,1396171,152829,True,True,False,0,False,True,61.07838249998167,COMPLETE,C:\PROGRAMING\czr005\.feng_cie_dh_worktree\outputs\runtime\feng_paper_suite_20260907\orchestration\20260907T103503Z_c3cdea603a\cells\b_map2_2x_v1p5_s104729_q00_tarau\status.json,ca7323143bc3dfc7c95a6b2686affb10eb5303c4f700370cdc03a5c921d7dde1,125.1398253440857,,
b_map2_2x_v1p5_s130363_q00_g31,base,map2,2.0,1.5,0,130363,G31_S4_ADVERTISED_FAULT_REPAIR_V1,C:\PROGRAMING\czr005\.feng_cie_dh_worktree\outputs\runtime\feng_paper_suite_20260907\cells\b_map2_2x_v1p5_s130363_q00_g31,dcfc30187fcdca9640a71bc1f6763f7eb5d4613af748ce47d213bbb95ca92514,7bc4b52cc93ef08c3daf5f341fc915ec0db5b1226a14d76c332614cc4ee350ef,COMPLETE,COMPLETE,COMPLETE,NA,True,True,False,57012,1.0,0.9965270469374868,0.40310811758927945,305.3343333333178,691.1627026994905,5793.096786666676,305.3343333333178,681.2383535598358,5749.846786666676,C:\PROGRAMING\czr005\.feng_cie_dh_worktree\outputs\runtime\feng_paper_suite_20260907\cells\b_map2_2x_v1p5_s130363_q00_g31\normalized_result.json,C:\PROGRAMING\czr005\.feng_cie_dh_worktree\outputs\runtime\feng_paper_suite_20260907\cells\b_map2_2x_v1p5_s130363_q00_g31\runner_status.json,4a9fa87dd6c55a1e59491d74bcc564b7b993e210e92144facf124384fb4fdfbf,38348302013b1919a12314dc62fe78a016e912a4f935fc800ba54c18a3c0965c,756cf1fc87714ae257575f21581223045fd729ab06af94749311098e1b13d4eb,55f578cb4b8fcc61f5b13963fcb8546aca91e517ea6f8ff4a7361670f1b03f8f,e76482785caccc5b5749c66d8bf3decafed583e87b583209c23a4c9427aae92b,57012,87203,98259,0,0,[],NA,baebdff898745b97378dd0ccc7934b33b7f342b047d93a0c37b44db11ca40df5,8e2735ec122eda16bd3974037424857b1bc80b56676cc463c34bfc1b5879b092,38b07ddfbc661c5243ab62a4963d84514405a87b11afa41538a94a42d2665b20,0,87203,0,True,True,True,False,False,1388192,160893,True,True,False,0,False,True,70.66166050010361,COMPLETE,C:\PROGRAMING\czr005\.feng_cie_dh_worktree\outputs\runtime\feng_paper_suite_20260907\orchestration\20260907T103503Z_c3cdea603a\cells\b_map2_2x_v1p5_s130363_q00_g31\status.json,5d25b0c21f7b061819ed6d280f994b5885eed99cece839b8cf51f0a45dd737a3,136.1512804031372,,
b_map2_2x_v1p5_s130363_q00_hca,base,map2,2.0,1.5,0,130363,HCA_TIME_LABEL_REPAIR_V3,C:\PROGRAMING\czr005\.feng_cie_dh_worktree\outputs\runtime\feng_paper_suite_20260907\cells\b_map2_2x_v1p5_s130363_q00_hca,89699a18e25540f66f944fec082491a0b3f93362eaf5dc41c50f76af5d9c436a,808e8605020dbb5459801643048f2b741849eb0f8c2c420253b27d8bc666873e,COMPLETE,complete,COMPLETE,NA,True,True,False,57012,1.0,0.4545885076825931,0.27467901494422226,306.43764999999985,6251.800645936049,31796.52933,307.0,398.44409948782715,581.0,C:\PROGRAMING\czr005\.feng_cie_dh_worktree\outputs\runtime\feng_paper_suite_20260907\cells\b_map2_2x_v1p5_s130363_q00_hca\normalized_result.json,C:\PROGRAMING\czr005\.feng_cie_dh_worktree\outputs\runtime\feng_paper_suite_20260907\cells\b_map2_2x_v1p5_s130363_q00_hca\runner_status.json,4a9fa87dd6c55a1e59491d74bcc564b7b993e210e92144facf124384fb4fdfbf,38348302013b1919a12314dc62fe78a016e912a4f935fc800ba54c18a3c0965c,756cf1fc87714ae257575f21581223045fd729ab06af94749311098e1b13d4eb,55f578cb4b8fcc61f5b13963fcb8546aca91e517ea6f8ff4a7361670f1b03f8f,e76482785caccc5b5749c66d8bf3decafed583e87b583209c23a4c9427aae92b,57012,87203,98259,0,0,[],NA,2e6f7910d7dc58264dfd55395b449fe997a8c6a418078a2e09890d6412a6727a,f7002dd2735a13097241cd7ebe696cc775884f652b33bb7d3110bafc097bbac0,,0,87203,,,,,,,,,,,,,,,426.3894156999886,COMPLETE,C:\PROGRAMING\czr005\.feng_cie_dh_worktree\outputs\runtime\feng_paper_suite_20260907\orchestration\20260907T103503Z_c3cdea603a\cells\b_map2_2x_v1p5_s130363_q00_hca\status.json,54eab5e457610011f2d8364e11bf712140587e3f5314c21606e83f4ff9cabdb0,553.4443218708038,158ff68f987b8ad675770492e4b6b728947b0a6451c0ba418a024ccffc09d696,c9ced3952ef04ca2515979c936931f88da3dc43eee02a7daac9f582126a5310a
b_map2_2x_v1p5_s130363_q00_dh,base,map2,2.0,1.5,0,130363,FENG_DH_PAPER_SUITE_V6,C:\PROGRAMING\czr005\.feng_cie_dh_worktree\outputs\runtime\feng_paper_suite_20260907\cells\b_map2_2x_v1p5_s130363_q00_dh,cd9669d3604857b45650f7b28fc1ead86c2d182a71929bc422c6d7dd824041f0,9c93676560b72984c630bd74c23a6e6f6e6114907a79977d06c1853d23f5d290,COMPLETE,COMPLETE,COMPLETE,NA,False,True,False,48145,0.8444713393671508,0.3271241142215674,0.19550270118571528,NA,NA,NA,NA,NA,NA,C:\PROGRAMING\czr005\.feng_cie_dh_worktree\outputs\runtime\feng_paper_suite_20260907\cells\b_map2_2x_v1p5_s130363_q00_dh\normalized_result.json,C:\PROGRAMING\czr005\.feng_cie_dh_worktree\outputs\runtime\feng_paper_suite_20260907\cells\b_map2_2x_v1p5_s130363_q00_dh\runner_status.json,4a9fa87dd6c55a1e59491d74bcc564b7b993e210e92144facf124384fb4fdfbf,38348302013b1919a12314dc62fe78a016e912a4f935fc800ba54c18a3c0965c,756cf1fc87714ae257575f21581223045fd729ab06af94749311098e1b13d4eb,55f578cb4b8fcc61f5b13963fcb8546aca91e517ea6f8ff4a7361670f1b03f8f,e76482785caccc5b5749c66d8bf3decafed583e87b583209c23a4c9427aae92b,57012,87203,98259,0,0,[],NA,03de09b35859ff02a6ebc959a539188f99f77ab1c121b435ea645a3a0766a46e,6fdac8eb67d94fff61b852eea1eb30ec1361a62c14d4ba4dc014ae423fd5ae18,,8867,78336,,,,,,,,,,,,,,,2541.791349887848,COMPLETE,C:\PROGRAMING\czr005\.feng_cie_dh_worktree\outputs\runtime\feng_paper_suite_20260907\orchestration\20260907T103503Z_c3cdea603a\cells\b_map2_2x_v1p5_s130363_q00_dh\status.json,c0237a74fcea58e5381b27da8fa009c92c3d15b94455aebf7401d2664121d6a4,2560.957703590393,,
b_map2_2x_v1p5_s130363_q00_tarau,base,map2,2.0,1.5,0,130363,TARAU_DISTRIBUTED_2010_ADAPTED_ROUTE_ONLY,C:\PROGRAMING\czr005\.feng_cie_dh_worktree\outputs\runtime\feng_paper_suite_20260907\cells\b_map2_2x_v1p5_s130363_q00_tarau,734fcff9129e66fde66d862906c6eccd338032b1a99a8f7243832de49760d479,7bc4b52cc93ef08c3daf5f341fc915ec0db5b1226a14d76c332614cc4ee350ef,COMPLETE,COMPLETE,COMPLETE,NA,True,True,False,57012,1.0,1.0,0.4080018241773662,305.3343333333178,528.4960371365679,3099.7772066666766,305.3343333333178,518.5716879969132,3033.0272066666766,C:\PROGRAMING\czr005\.feng_cie_dh_worktree\outputs\runtime\feng_paper_suite_20260907\cells\b_map2_2x_v1p5_s130363_q00_tarau\normalized_result.json,C:\PROGRAMING\czr005\.feng_cie_dh_worktree\outputs\runtime\feng_paper_suite_20260907\cells\b_map2_2x_v1p5_s130363_q00_tarau\runner_status.json,4a9fa87dd6c55a1e59491d74bcc564b7b993e210e92144facf124384fb4fdfbf,38348302013b1919a12314dc62fe78a016e912a4f935fc800ba54c18a3c0965c,756cf1fc87714ae257575f21581223045fd729ab06af94749311098e1b13d4eb,55f578cb4b8fcc61f5b13963fcb8546aca91e517ea6f8ff4a7361670f1b03f8f,e76482785caccc5b5749c66d8bf3decafed583e87b583209c23a4c9427aae92b,57012,87203,98259,0,0,[],NA,529914826998aa7b43c563d6ca0400c1c3ecbce3b414ac6d299b23c649d151ee,20b909c1b24fb9b9cc42e661a66d7cb950de59029f1e13bc39663969c504d178,38b07ddfbc661c5243ab62a4963d84514405a87b11afa41538a94a42d2665b20,0,87203,0,True,True,True,False,False,1396921,153539,True,True,False,0,False,True,61.61444119992666,COMPLETE,C:\PROGRAMING\czr005\.feng_cie_dh_worktree\outputs\runtime\feng_paper_suite_20260907\orchestration\20260907T103503Z_c3cdea603a\cells\b_map2_2x_v1p5_s130363_q00_tarau\status.json,ec0c4a9145c3a37426724bb1c5be6c107e1355095140895ff5310c174f420faa,127.13760542869568,,
b_map2_2x_v1p5_s155921_q00_g31,base,map2,2.0,1.5,0,155921,G31_S4_ADVERTISED_FAULT_REPAIR_V1,C:\PROGRAMING\czr005\.feng_cie_dh_worktree\outputs\runtime\feng_paper_suite_20260907\cells\b_map2_2x_v1p5_s155921_q00_g31,81a8153f11904dfce91107f86cc9ba428f3da34e696d05da25544588826dc14d,7bc4b52cc93ef08c3daf5f341fc915ec0db5b1226a14d76c332614cc4ee350ef,COMPLETE,COMPLETE,COMPLETE,NA,True,True,False,57012,1.0,0.9966147477723988,0.4028450150845436,305.3343333333178,691.4378660296667,5820.631503333341,305.3343333333178,681.5176904994274,5779.595603333342,C:\PROGRAMING\czr005\.feng_cie_dh_worktree\outputs\runtime\feng_paper_suite_20260907\cells\b_map2_2x_v1p5_s155921_q00_g31\normalized_result.json,C:\PROGRAMING\czr005\.feng_cie_dh_worktree\outputs\runtime\feng_paper_suite_20260907\cells\b_map2_2x_v1p5_s155921_q00_g31\runner_status.json,85f01a39f0a70e0ff94762905d3e39b88146fd139d6a0d8e241abb25422dfc57,8df85c1d1dbe98fc488e0fdbb3998c72c062ece9eedf210fd8abb2437bc02566,c19a22b2acf7b903c77c7980c3f2b61c70631e3bb34eafffd3aa926a528bfad4,55f578cb4b8fcc61f5b13963fcb8546aca91e517ea6f8ff4a7361670f1b03f8f,9c5e63f1a592936670e32795fd2a1e6d6e5eac67460ffeb2987ac09e2a00ad29,57012,87199,98259,0,0,[],NA,7dbcf2788c3cabab1aae8313d829b05f4ad3ce717c8892d23e3f62fc99fe624b,6080a54016a63c312bbdc542fc093a77abd50802d8f6455074febdff18938524,38b07ddfbc661c5243ab62a4963d84514405a87b11afa41538a94a42d2665b20,0,87199,0,True,True,True,False,False,1387797,160833,True,True,False,0,False,True,72.31787400017492,COMPLETE,C:\PROGRAMING\czr005\.feng_cie_dh_worktree\outputs\runtime\feng_paper_suite_20260907\orchestration\20260907T103503Z_c3cdea603a\cells\b_map2_2x_v1p5_s155921_q00_g31\status.json,6844511d11995a713cb9ceefd957179f33df17654954879446a2b16b326de97f,138.64937376976013,,
b_map2_2x_v1p5_s155921_q00_hca,base,map2,2.0,1.5,0,155921,HCA_TIME_LABEL_REPAIR_V3,C:\PROGRAMING\czr005\.feng_cie_dh_worktree\outputs\runtime\feng_paper_suite_20260907\cells\b_map2_2x_v1p5_s155921_q00_hca,2c4a382ee2f0e9a3dc6ee121c2baf085de06c7de3bda5fcedc149c18f6a34d0b,808e8605020dbb5459801643048f2b741849eb0f8c2c420253b27d8bc666873e,COMPLETE,complete,COMPLETE,NA,True,True,False,57012,1.0,0.4726899600084193,0.27602960780186625,306.15462000000116,6117.203578651967,31432.86264,307.0,398.2582438784817,581.0,C:\PROGRAMING\czr005\.feng_cie_dh_worktree\outputs\runtime\feng_paper_suite_20260907\cells\b_map2_2x_v1p5_s155921_q00_hca\normalized_result.json,C:\PROGRAMING\czr005\.feng_cie_dh_worktree\outputs\runtime\feng_paper_suite_20260907\cells\b_map2_2x_v1p5_s155921_q00_hca\runner_status.json,85f01a39f0a70e0ff94762905d3e39b88146fd139d6a0d8e241abb25422dfc57,8df85c1d1dbe98fc488e0fdbb3998c72c062ece9eedf210fd8abb2437bc02566,c19a22b2acf7b903c77c7980c3f2b61c70631e3bb34eafffd3aa926a528bfad4,55f578cb4b8fcc61f5b13963fcb8546aca91e517ea6f8ff4a7361670f1b03f8f,9c5e63f1a592936670e32795fd2a1e6d6e5eac67460ffeb2987ac09e2a00ad29,57012,87199,98259,0,0,[],NA,27c08a989776146604a76e688e8f2abd61d61e0870debe35120b35645bce2868,d0be23f31484302b1e0545482029dc30206965c4094a7c31c9c9e0bf0693f335,,0,87199,,,,,,,,,,,,,,,430.96787950000726,COMPLETE,C:\PROGRAMING\czr005\.feng_cie_dh_worktree\outputs\runtime\feng_paper_suite_20260907\orchestration\20260907T103503Z_c3cdea603a\cells\b_map2_2x_v1p5_s155921_q00_hca\status.json,b3ca8f7da100c0f85b602991ed538b7cd78b43785d99b5f172519a140319c2ea,558.4528753757477,158ff68f987b8ad675770492e4b6b728947b0a6451c0ba418a024ccffc09d696,c9ced3952ef04ca2515979c936931f88da3dc43eee02a7daac9f582126a5310a
b_map2_2x_v1p5_s155921_q00_dh,base,map2,2.0,1.5,0,155921,FENG_DH_PAPER_SUITE_V6,C:\PROGRAMING\czr005\.feng_cie_dh_worktree\outputs\runtime\feng_paper_suite_20260907\cells\b_map2_2x_v1p5_s155921_q00_dh,b6ee527a533bd622a8d6f489643b0495764c98aaa85f740efa64b9143ccbbb5a,9c93676560b72984c630bd74c23a6e6f6e6114907a79977d06c1853d23f5d290,COMPLETE,COMPLETE,COMPLETE,NA,False,True,False,48113,0.8439100540237143,0.32736967655932087,0.19699361537921842,NA,NA,NA,NA,NA,NA,C:\PROGRAMING\czr005\.feng_cie_dh_worktree\outputs\runtime\feng_paper_suite_20260907\cells\b_map2_2x_v1p5_s155921_q00_dh\normalized_result.json,C:\PROGRAMING\czr005\.feng_cie_dh_worktree\outputs\runtime\feng_paper_suite_20260907\cells\b_map2_2x_v1p5_s155921_q00_dh\runner_status.json,85f01a39f0a70e0ff94762905d3e39b88146fd139d6a0d8e241abb25422dfc57,8df85c1d1dbe98fc488e0fdbb3998c72c062ece9eedf210fd8abb2437bc02566,c19a22b2acf7b903c77c7980c3f2b61c70631e3bb34eafffd3aa926a528bfad4,55f578cb4b8fcc61f5b13963fcb8546aca91e517ea6f8ff4a7361670f1b03f8f,9c5e63f1a592936670e32795fd2a1e6d6e5eac67460ffeb2987ac09e2a00ad29,57012,87199,98259,0,0,[],NA,dcca0692ff5ebb61d27b8dc27746dc40d8cf906937941fce978a730ed682f443,ebeb7c8fd648983a135dd47b71d42d2249bfc092a0362e3be8db12e2361b2f72,,8899,78300,,,,,,,,,,,,,,,2417.8541266918182,COMPLETE,C:\PROGRAMING\czr005\.feng_cie_dh_worktree\outputs\runtime\feng_paper_suite_20260907\orchestration\20260907T103503Z_c3cdea603a\cells\b_map2_2x_v1p5_s155921_q00_dh\status.json,ff45fb0668fe1c29a9f7774c7df7c4d149cb47ccc3bc0201abd2641cbc1caf41,2436.919574022293,,
